MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
0.0552466818591137	0.323	NA	NA	NA	NA	0	0.540229885057471	NA	DSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSEL
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSG2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSG4
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSP
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSPP
NA	NA	NA	NA	NA	NA	NA	NA	NA	DST
0.153621376055835	0.235	NA	NA	NA	NA	0	0.0804597701149425	NA	DSTN
NA	NA	NA	NA	NA	NA	NA	NA	NA	DSTYK
0.220800236133128	0.202	NA	NA	NA	NA	0	0.954022988505747	NA	DTD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTHD1
0.206024188058682	0.149	NA	NA	NA	NA	0	0.919540229885057	NA	DTL
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTNA
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTNB
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTNBP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTWD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTWD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTX3
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTX3L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTX4
NA	NA	NA	NA	NA	NA	NA	NA	NA	DTYMK
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUOX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUOX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUOXA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUOXA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUPD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUS1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUS2L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUS3L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUS4L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP10
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP11
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP12
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP13
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP14
0.270151808421709	0.021	NA	NA	NA	NA	0	0.206896551724138	NA	DUSP15
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP16
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP18
0.459463287722278	0.048	NA	NA	NA	NA	0	0.96551724137931	NA	DUSP19
1.23266662311043	0	NA	NA	NA	NA	0	0.0459770114942529	NA	DUSP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP22
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP23
0.138437811559549	0.232	NA	NA	NA	NA	0	0.0344827586206897	NA	DUSP26
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP27
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP28
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP4
0.186658807167838	0.109	NA	NA	NA	NA	0	0.137931034482759	NA	DUSP5
0.00382233176035255	0.514	NA	NA	NA	NA	0	0.873563218390805	NA	DUSP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUSP8
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUT
NA	NA	NA	NA	NA	NA	NA	NA	NA	DUXA
NA	NA	NA	NA	NA	NA	NA	NA	NA	DVL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DVL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DVL3
0.550007727358933	0	NA	NA	NA	NA	0	0.919540229885057	NA	DYDC1
0.273619003768684	0.032	NA	NA	NA	NA	0	0.850574712643678	NA	DYDC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYM
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNC1H1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNC1I1
0.0258803944308744	0.441	NA	NA	NA	NA	0	0.252873563218391	NA	DYNC1I2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNC1LI1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNC1LI2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNC2H1
0.176183917831007	0.356	NA	NA	NA	NA	0	0.0229885057471264	NA	DYNC2LI1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNLL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNLL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNLRB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNLRB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYNLT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYRK1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYRK1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYRK2
0.0354586053517832	0.363	NA	NA	NA	NA	0	0.781609195402299	NA	DYRK3
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYRK4
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYSF
NA	NA	NA	NA	NA	NA	NA	NA	NA	DYX1C1
NA	NA	NA	NA	NA	NA	NA	NA	NA	DZIP1
0.179748648198804	0.054	NA	NA	NA	NA	0	0.390804597701149	NA	DZIP1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	DZIP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F1
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F2
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F3
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F4
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F5
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F6
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F7
NA	NA	NA	NA	NA	NA	NA	NA	NA	E2F8
NA	NA	NA	NA	NA	NA	NA	NA	NA	E4F1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EAF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EAF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EAPP
NA	NA	NA	NA	NA	NA	NA	NA	NA	EARS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBAG9
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBF3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBF4
0.294363247628488	0.003	NA	NA	NA	NA	0	0.425287356321839	NA	EBI3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBNA1BP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EBPL
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECD
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECE2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECEL1
0.127071005434411	0.243	NA	NA	NA	NA	0	0.885057471264368	NA	ECH1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECHDC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECHDC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECHDC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECHS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECM2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECSCR
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECSIT
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ECT2L
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDAR
0.523921862948749	0.019	NA	NA	NA	NA	0	0.0574712643678161	NA	EDARADD
0.0648244796430917	0.304	NA	NA	NA	NA	0	0.689655172413793	NA	EDC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDC4
0.335962036526552	0.001	NA	NA	NA	NA	0	0.310344827586207	NA	EDEM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDEM2
0.35251313783972	0.013	NA	NA	NA	NA	0	0.137931034482759	NA	EDEM3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDIL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDN2
0.289891536444983	0.006	NA	NA	NA	NA	0	0.413793103448276	NA	EDN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDNRA
NA	NA	NA	NA	NA	NA	NA	NA	NA	EDNRB
0.157580340200811	0.083	NA	NA	NA	NA	0	0.402298850574713	NA	EEA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EED
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1B2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1D
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1DP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1E1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF1G
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEF2K
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEFSEC
NA	NA	NA	NA	NA	NA	NA	NA	NA	EEPD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB10
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB3
0.203032935543098	0.265	NA	NA	NA	NA	0	0.0344827586206897	NA	EFCAB4A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB4B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB6
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFCAB7
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFEMP1
0.228292104753798	0.344	NA	NA	NA	NA	0	0.0229885057471264	NA	EFEMP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFHB
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFHC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFHD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFHD2
0.293255528323301	0.038	NA	NA	NA	NA	0	0.137931034482759	NA	EFNA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFNA2
0.0188741563422764	0.467	NA	NA	NA	NA	0	0.908045977011494	NA	EFNA3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFNA4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFNA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFNB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFNB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFR3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFR3B
0.409489679356989	0.002	NA	NA	NA	NA	0	0.241379310344828	NA	EFS
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFTUD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EFTUD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGF
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGFL7
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGFL8
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGFLAM
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGFR
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGLN1
0.444490160264752	0.043	NA	NA	NA	NA	0	0.0459770114942529	NA	EGLN2
0.358504277491421	0.003	NA	NA	NA	NA	0	0.701149425287356	NA	EGLN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGOT
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGR1
0.0454254089367725	0.452	NA	NA	NA	NA	0	0.0229885057471264	NA	EGR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EGR3
0.100603945972903	0.199	NA	NA	NA	NA	0	0.344827586206897	NA	EGR4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHBP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHBP1L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHD4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHF
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHHADH
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHMT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EHMT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EI24
NA	NA	NA	NA	NA	NA	NA	NA	NA	EID1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EID2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EID2B
0.280477995974333	0.016	NA	NA	NA	NA	0	0.793103448275862	NA	EID3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF1AD
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2AK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2AK2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2AK3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2AK4
0.229517838829419	0.314	NA	NA	NA	NA	0	0.0229885057471264	NA	EIF2B1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2B2
0.345316141529958	0.15	NA	NA	NA	NA	0	0.0344827586206897	NA	EIF2B3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2B4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2B5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF2S1
0.467873130622523	0.002	NA	NA	NA	NA	0	0.885057471264368	NA	EIF2S2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3C
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3CL
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3D
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3E
0.217676331711173	0.024	NA	NA	NA	NA	0	0.448275862068966	NA	EIF3F
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3G
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3H
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF3I
0.167061185109234	0.119	NA	NA	NA	NA	0	0.206896551724138	NA	EIF3J
0.028717978171242	0.468	NA	NA	NA	NA	0	0.862068965517241	NA	EIF3K
0.179748317807256	0.073	NA	NA	NA	NA	0	0.747126436781609	NA	EIF3L
0.640553093985013	0.001	NA	NA	NA	NA	0	0.0804597701149425	NA	EIF3M
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4A1
0.58755416359435	0.019	NA	NA	NA	NA	0	0.954022988505747	NA	EIF4A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4E
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4E1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4E2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4E3
0.24257469809324	0.252	NA	NA	NA	NA	0	0.0229885057471264	NA	EIF4EBP1
0.272484840234121	0.013	NA	NA	NA	NA	0	0.310344827586207	NA	EIF4EBP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4EBP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4ENIF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4G1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4G2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4G3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF4H
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF5A
0.711730581412061	0	NA	NA	NA	NA	0	0.114942528735632	NA	EIF5A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF5AL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EIF5B
0.485539584864279	0.044	NA	NA	NA	NA	0	0.954022988505747	NA	EIF6
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELANE
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAVL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAVL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAVL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELAVL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELF3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELF5
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELFN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELFN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELK3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELK4
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELL
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELL2
0.447059380215833	0.011	NA	NA	NA	NA	0	0.896551724137931	NA	ELL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELMO1
0.421470797566317	0	NA	NA	NA	NA	0	0.413793103448276	NA	ELMO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELMO3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELMOD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELMOD2
0.100298021635894	0.178	NA	NA	NA	NA	0	0.367816091954023	NA	ELMOD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELN
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL2
0.305646142610761	0.057	NA	NA	NA	NA	0	0.0804597701149425	NA	ELOVL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL5
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL6
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELOVL7
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELP3
0.0663710970011454	0.281	NA	NA	NA	NA	0	0.448275862068966	NA	ELP4
NA	NA	NA	NA	NA	NA	NA	NA	NA	ELTD1
1.12878881764121	0.015	NA	NA	NA	NA	0	0.0229885057471264	NA	EMB
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMCN
NA	NA	NA	NA	NA	NA	NA	NA	NA	EME1
0.0329750647440319	0.438	NA	NA	NA	NA	0	0.149425287356322	NA	EME2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMID1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMILIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMILIN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMILIN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EML6
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMR4P
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EMX2OS
0.137328253714234	0.17	NA	NA	NA	NA	0	0.195402298850575	NA	EN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENAH
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENAM
0.97817031961357	0	NA	NA	NA	NA	0	0.931034482758621	NA	ENC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENDOD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENDOG
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENG
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENGASE
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENHO
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENKUR
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENO1
0.0561451764132845	0.335	NA	NA	NA	NA	0	0.252873563218391	NA	ENO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENO3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENOPH1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENOSF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENOX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPEP
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPP3
0.108826597573069	0.175	NA	NA	NA	NA	0	0.701149425287356	NA	ENPP4
0.240168741975899	0.238	NA	NA	NA	NA	0	0.977011494252874	NA	ENPP5
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENPP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSA
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTHD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD4
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD5
0.013194011473945	0.46	NA	NA	NA	NA	0	0.896551724137931	NA	ENTPD6
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD7
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENTPD8
NA	NA	NA	NA	NA	NA	NA	NA	NA	ENY2
0.219992368383246	0.065	NA	NA	NA	NA	0	0.149425287356322	NA	EOMES
NA	NA	NA	NA	NA	NA	NA	NA	NA	EP300
NA	NA	NA	NA	NA	NA	NA	NA	NA	EP400
NA	NA	NA	NA	NA	NA	NA	NA	NA	EP400NL
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPAS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41L2
0.176288562667945	0.053	NA	NA	NA	NA	0	0.425287356321839	NA	EPB41L3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41L4A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41L4B
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB41L5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPB42
0.153790990650779	0.171	NA	NA	NA	NA	0	0.919540229885057	NA	EPC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPCAM
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPDR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPGN
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA1
0.945378387863974	0.005	NA	NA	NA	NA	0	0.0229885057471264	NA	EPHA10
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA4
0.527462259555018	0.048	NA	NA	NA	NA	0	0.954022988505747	NA	EPHA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA6
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA7
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHA8
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHB4
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHB6
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHX2
0.168777786039271	0.17	NA	NA	NA	NA	0	0.137931034482759	NA	EPHX3
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPHX4
0.161739806437242	0.144	NA	NA	NA	NA	0	0.137931034482759	NA	EPM2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPM2AIP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPN3
0.126506076130916	0.163	NA	NA	NA	NA	0	0.781609195402299	NA	EPO
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPOR
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPRS
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPS15
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPS15L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPS8
