MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	NA	NA	NA	NA	NA	NA	NA	ADRM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	ADSL
NA	NA	NA	NA	NA	NA	NA	NA	NA	ADSS
NA	NA	NA	NA	NA	NA	NA	NA	NA	ADSSL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AEBP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AEBP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AEN
NA	NA	NA	NA	NA	NA	NA	NA	NA	AES
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFAP1L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFAP1L2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFF3
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFF4
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFG3L2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFM
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFMID
0.107430530595765	0.195	NA	NA	NA	NA	0	0.898305084745763	NA	AFP
NA	NA	NA	NA	NA	NA	NA	NA	NA	AFTPH
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGA
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP11
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP4
0.0795686322289196	0.431	NA	NA	NA	NA	0	0.977401129943503	NA	AGAP5
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAP8
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGBL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGBL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGBL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGBL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGBL5
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGER
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGFG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGFG2
NA	NA	NA	NA	NA	NA	NA	NA	NA	AGGF1
