GENE	gain_p_value	gain_fdr	loss_p_value	loss_fdr	gain_sample_prop	normal_sample_prop	loss_sample_prop	gain_exp_mean	normal_exp_mean	loss_exp_mean	gain_vs_rest_exp_diff	loss_vs_exp_diff
ESCO2	4.00307127384433e-14	3.16444708750892e-13	3.77607302594635e-29	1.08868905429316e-27	0.217391304347826	0.351449275362319	0.431159420289855	8.62705833333333	8.22880206185567	7.24278907563025	0.94147638888889	-1.13821283519777
MTUS1	1.01573563655324e-13	7.73205240927157e-13	2.49098283533686e-27	6.17790527925212e-26	0.206521739130435	0.333333333333333	0.460144927536232	11.0438333333333	10.5541684782609	9.86681338582677	0.888268036529681	-0.874676547059135
FDFT1	1.08165146902794e-13	8.22430255699049e-13	9.9419328828822e-35	4.49628788124859e-33	0.210144927536232	0.347826086956522	0.442028985507246	12.6773620689655	12.4531520833333	11.5311885245902	0.740171243277443	-1.00640628060464
FAM160B2	1.24230463362705e-13	9.35926411840219e-13	1.68600930574478e-26	3.85027768683201e-25	0.206521739130435	0.340579710144928	0.452898550724638	9.97725263157895	9.78659787234043	9.1186024	0.571930713770728	-0.739964487417218
MFHAS1	2.68326876495579e-13	1.9308379285683e-12	2.04078495092211e-23	3.26879895090407e-22	0.217391304347826	0.344202898550725	0.438405797101449	9.99274666666667	9.69495684210526	8.90248347107438	0.741721666666667	-0.907746851506266
KBTBD11	3.87109743251624e-13	2.7288539993204e-12	1.15093554430924e-17	9.24959175243649e-17	0.228260869565217	0.36231884057971	0.409420289855072	9.79489047619048	9.321877	8.64362389380531	0.832837894030853	-0.861074265703891
LONRF1	1.13294113832087e-12	7.49633185788369e-12	1.16902457304896e-19	1.20912788239346e-18	0.206521739130435	0.33695652173913	0.456521739130435	8.8337947368421	8.38701075268817	7.94159920634921	0.703048161499639	-0.61518946031746
NAT1	1.51705028103531e-12	9.83018689494508e-12	2.37219141587661e-34	1.01323324087396e-32	0.206521739130435	0.326086956521739	0.467391304347826	8.15925964912281	7.75953888888889	6.69283643410853	1.02805234318673	-1.2216962189527
KIF13B	3.76932601283216e-12	2.34096857284203e-11	9.7181508801287e-23	1.45080356019526e-21	0.235507246376812	0.347826086956522	0.416666666666667	11.3272153846154	11.0179958333333	10.3107173913043	0.694703062340503	-0.832118633540373
SLC25A37	5.13792296447228e-12	3.14053153692697e-11	6.09484663809705e-27	1.45701136467521e-25	0.210144927536232	0.347826086956522	0.442028985507246	9.34567413793103	9.009821875	8.27112786885246	0.749249826004428	-0.865183819459229
ATRN	7.85851515516764e-12	4.66054591303315e-11	9.1138724827518e-08	2.31383014655663e-07	0.409420289855072	0.38768115942029	0.202898550724638	10.154914159292	9.59820654205607	9.13894107142857	0.714492073402464	-0.745210746753248
HMBOX1	8.7054070642979e-12	5.13041776540208e-11	3.04100554304113e-25	6.05885428193075e-24	0.235507246376812	0.340579710144928	0.423913043478261	6.54509076923077	6.27922659574468	5.49133931623932	0.702749537003281	-0.896573891307853
NUDT18	3.56233923191474e-11	1.9331274858336e-10	1.37236022512437e-36	7.62734664879366e-35	0.206521739130435	0.340579710144928	0.452898550724638	7.66321052631579	7.59459893617021	6.6881504	0.585990891612593	-0.932348275496689
ZNF596	4.69099131386256e-11	2.49880723514274e-10	9.0910243432388e-25	1.74012013673695e-23	0.231884057971014	0.355072463768116	0.41304347826087	5.431815625	5.1414306122449	4.27306842105263	0.757334492924529	-0.98308219623132
EPHX2	6.73033512729665e-11	3.49371855818706e-10	4.93733354213996e-14	2.53629394542223e-13	0.210144927536232	0.355072463768116	0.434782608695652	10.0733293103448	9.51083163265306	8.75259833333333	0.979873805757672	-0.967367051282052
EIF4EBP1	7.0624738353705e-11	3.65459405312603e-10	8.12922429342405e-18	6.7084278471494e-17	0.358695652173913	0.431159420289855	0.210144927536232	10.428503030303	10.0451025210084	9.37161896551724	0.604090035952748	-0.847596630813035
FAM86B2	1.38505741925321e-10	6.85441884607101e-10	1.75344453680638e-11	6.83162132456744e-11	0.210144927536232	0.347826086956522	0.442028985507246	4.44943103448276	3.799634375	2.8454368852459	1.18379708952863	-1.19892610176709
PLCB1	1.96695966395952e-10	9.6355404643244e-10	5.19856626258039e-05	0.00010135666174676	0.41304347826087	0.384057971014493	0.202898550724638	8.44120964912281	7.47614056603774	7.31397678571429	1.02112569850552	-0.662245032467532
DOCK5	2.12115155837657e-10	1.03262870462196e-09	4.78989626499273e-29	1.3555700288596e-27	0.210144927536232	0.347826086956522	0.442028985507246	9.22315	8.97901979166667	7.9379237704918	0.826761926605505	-1.13304116457313
MSRA	7.84346665497585e-10	3.54546255599836e-09	2.24217101411649e-30	7.13319647456508e-29	0.217391304347826	0.347826086956522	0.434782608695652	7.745005	7.586375	6.7727125	0.610664722222222	-0.874674038461539
WWOX	1.1449581768926e-09	5.00690819775441e-09	0.0028213051581062	0.00471050361879903	0.202898550724638	0.554347826086957	0.242753623188406	7.95637321428571	7.41352941176471	7.19957462686567	0.60800275974026	-0.359405755909449
FAM86B1	1.44633198965028e-09	6.25412590133460e-09	6.50046824271584e-15	3.6929384240946e-14	0.210144927536232	0.347826086956522	0.442028985507246	7.10459137931035	6.64723125	5.71367786885246	0.979807434356217	-1.10580589738131
MACROD2	4.17811266924625e-09	1.67967280107779e-08	0.0405274982784366	0.0591437360197494	0.402173913043478	0.322463768115942	0.27536231884058	5.62736306306306	4.53440337078652	4.82313289473684	0.959969123669124	-0.317863105263158
FBXO16	4.42461651899831e-09	1.77335178826642e-08	4.09541667720585e-29	1.16618253900929e-27	0.228260869565217	0.347826086956522	0.423913043478261	5.46733174603175	5.19531979166667	3.65398461538462	1.11866085401297	-1.64911349782293
JAG1	7.82896870013127e-09	3.02355414801899e-08	1.15787768952772e-14	6.39675422969027e-14	0.398550724637681	0.394927536231884	0.206521739130435	11.2468818181818	11.0100798165138	10.2616666666667	0.493787239868565	-0.867354794520548
C20orf202	1.7965606438218e-08	6.62330681301346e-08	7.90937911995335e-08	2.02362539547115e-07	0.409420289855072	0.384057971014493	0.206521739130435	3.47701150442478	2.86318867924528	2.43268421052632	0.764367332645638	-0.747225835135784
TRIB3	2.08718121608539e-08	7.58838632293731e-08	0.000107418451949895	0.000204289473830518	0.409420289855072	0.384057971014493	0.206521739130435	10.8153265486726	10.2476858490566	10.0354280701754	0.641865812476247	-0.505150012016342
C8orf58	3.57014317171006e-08	1.26037743641101e-07	6.38341381393668e-24	1.11540484559431e-22	0.206521739130435	0.340579710144928	0.452898550724638	7.08073684210526	7.00642446808511	6.2849736	0.486099399182888	-0.749502558940398
BNIP3L	5.52418153469965e-08	1.89528127040791e-07	6.0847146938772e-23	9.26362669401172e-22	0.217391304347826	0.351449275362319	0.431159420289855	10.6290383333333	10.453106185567	9.62813949579832	0.630427685185186	-0.892201905475567
ZNF703	2.62858647338932e-07	8.28376293027388e-07	1.25539413490595e-07	3.14906641888045e-07	0.351449275362319	0.409420289855072	0.239130434782609	10.6164948453608	10.2273831858407	9.82609545454545	0.53707249899211	-0.58102025974026
CTSB	3.77890808997056e-07	1.16575415139476e-06	3.82223120638439e-15	2.25761236300272e-14	0.210144927536232	0.347826086956522	0.442028985507246	14.4132465517241	14.2924125	13.6562549180328	0.476848845302118	-0.681666510538642
RBPMS	4.08983025522103e-07	1.25227251343523e-06	0.011233135494908	0.0175751008184839	0.235507246376812	0.358695652173913	0.405797101449275	9.73966769230769	9.02535252525253	9.05005625	0.70120228946409	-0.258408993902439
TGM3	9.10484136904042e-07	2.64615738772332e-06	1.2868816847907e-05	2.65728970991024e-05	0.409420289855072	0.384057971014493	0.206521739130435	4.55285575221239	3.73839811320755	3.11992280701754	1.03073427981975	-1.03872057197789
SDCBP2	1.42842216682254e-06	4.04770900094436e-06	2.17244065829607e-11	8.35818912153444e-11	0.409420289855072	0.384057971014493	0.206521739130435	9.93885486725664	9.59683301886792	8.44318245614035	0.74544566480265	-1.33012758952175
TMC2	1.63143925124263e-06	4.58350104887772e-06	4.7041717070727e-06	1.01403477031432e-05	0.409420289855072	0.384057971014493	0.206521739130435	1.60419646017699	1.12897830188679	0.8199	0.583300754655519	-0.554282191780822
SOX12	1.66319696332085e-06	4.66873513775553e-06	1.49520254125127e-05	3.07095695582908e-05	0.409420289855072	0.384057971014493	0.206521739130435	9.07165398230089	8.67870566037736	8.33451228070175	0.513310424018677	-0.546947536649844
PPP1R3B	5.23153025865227e-06	1.38741026254661e-05	2.8141864626547e-08	7.56077003624119e-08	0.213768115942029	0.344202898550725	0.442028985507246	9.84540508474576	9.48977052631579	9.19249344262295	0.522767296727329	-0.433526687247179
PTK2B	8.88795740937661e-06	2.29509602989674e-05	1.67952770071005e-16	1.17034158359146e-15	0.210144927536232	0.355072463768116	0.434782608695652	10.2900120689655	10.212212244898	9.55250083333333	0.440943720341664	-0.688636987179487
DUSP4	1.0409400285667e-05	2.6711910136103e-05	4.12088545187081e-20	4.52610585463811e-19	0.231884057971014	0.351449275362319	0.416666666666667	8.994334375	8.71546288659794	6.83009652173913	1.30159380896226	-1.99622211180124
TNFRSF10D	1.06292596698194e-05	2.72229909845804e-05	2.04407949865814e-16	1.40109044982318e-15	0.206521739130435	0.340579710144928	0.452898550724638	8.51648421052632	8.27900638297872	7.4947592	0.685107498197549	-0.873891131125828
RHOBTB2	1.15657789680197e-05	2.94723472579098e-05	6.30102547140057e-12	2.57911539481551e-11	0.206521739130435	0.340579710144928	0.452898550724638	8.98167894736842	8.76300531914894	8.264404	0.503263422254266	-0.581146993377482
TACC1	1.30648486457434e-05	3.31127204404833e-05	2.41334622017494e-11	9.24648348311213e-11	0.376811594202899	0.416666666666667	0.206521739130435	11.4508586538462	11.2282391304348	10.4817087719298	0.470016211985689	-0.852249218937756
ZDHHC2	1.44879162036421e-05	3.63829800959733e-05	8.63239486545571e-06	1.80677121208472e-05	0.206521739130435	0.329710144927536	0.463768115942029	8.91781403508772	8.28808131868132	7.8070203125	0.910900793078588	-0.723593201013514
STAR	2.36866819976487e-05	5.78275083513496e-05	4.11732030558506e-06	8.90028049187624e-06	0.36231884057971	0.427536231884058	0.210144927536232	2.387182	2.13161101694915	1.76751206896552	0.375558136363637	-0.481333343878519
NRSN2	2.89270113443166e-05	6.97635447733658e-05	0.00195066090911267	0.00330580410497309	0.409420289855072	0.384057971014493	0.206521739130435	8.07285221238938	7.65109433962264	7.4338350877193	0.497731966990607	-0.43487861091084
ADAM32	3.28121026466853e-05	7.85317318439772e-05	0.00472604284413612	0.00769003020811284	0.376811594202899	0.416666666666667	0.206521739130435	4.63183557692308	3.64286086956522	3.38197543859649	1.07543092576029	-0.730535520307618
HR	3.72783908009831e-05	8.85445923792221e-05	0.000154834393865276	0.000290818835057215	0.206521739130435	0.340579710144928	0.452898550724638	10.3593456140351	9.70095638297872	9.4442984	0.804883513578465	-0.505189017218544
RNF122	5.9225373991923e-05	0.000136675538506975	7.88269990084788e-10	2.5043315869567e-09	0.25	0.369565217391304	0.380434782608696	6.94191449275362	6.76528823529412	6.26119714285714	0.43232463768116	-0.57536133667502
PLCB4	6.02830806869941e-05	0.000138872792181562	0.992127543790001	0.993418845323305	0.405797101449275	0.38768115942029	0.206521739130435	11.2445625	10.1488878504673	10.7109754385965	0.900314939024391	0.00174256188416244
ARHGEF10	0.000102093409395092	0.000228390596459701	1.83230149271331e-06	4.08131665180419e-06	0.228260869565217	0.36231884057971	0.409420289855072	9.06812222222222	8.710022	8.29771238938053	0.576837245696399	-0.550716444975299
RP1L1	0.000189428976173071	0.00041117966214201	0.00450969104272902	0.00735615444841193	0.217391304347826	0.347826086956522	0.434782608695652	3.02083166666667	2.39204583333333	2.2111375	0.729290462962963	-0.422749038461538
NPM2	0.000494295583772244	0.00102009194524944	1.43279088653404e-09	4.41219249638286e-09	0.206521739130435	0.340579710144928	0.452898550724638	5.51495614035088	5.20244787234043	4.2706432	0.844360249939919	-1.04977136953642
MYOM2	0.000496137770206333	0.00102323553297179	1.79848948111999e-05	3.66936398779589e-05	0.22463768115942	0.36231884057971	0.41304347826087	4.98898387096774	4.596674	4.10275438596491	0.655425927042508	-0.644062897985704
PDLIM2	0.000531520035040758	0.00109278126616538	0.000219519900134095	0.000406985096647947	0.206521739130435	0.340579710144928	0.452898550724638	8.65971403508772	8.41764574468085	8.1704424	0.38316608988224	-0.33858011655629
BMP1	0.000663673001385557	0.00135013217757897	1.89780811109181e-05	3.85834676794469e-05	0.206521739130435	0.340579710144928	0.452898550724638	9.95188245614035	9.77222765957447	9.4776592	0.347787478971401	-0.362385170860927
TNFRSF10C	0.000815135323776618	0.00163799114710627	2.53480138898332e-15	1.54465506042009e-14	0.206521739130435	0.340579710144928	0.452898550724638	5.87425438596491	5.80955638297872	4.7688152	0.658728358567652	-1.06516360794702
SORBS3	0.000837773141114465	0.00168091334628122	1.79346576150648e-10	6.21582085486806e-10	0.206521739130435	0.340579710144928	0.452898550724638	10.6410175438596	10.576120212766	10.1029408	0.334976904590242	-0.497677080794702
PPP3CC	0.000931673931273526	0.00186193237495776	8.1785053031039e-12	3.30362915614871e-11	0.206521739130435	0.340579710144928	0.452898550724638	7.8495649122807	7.72497340425532	7.1935224	0.427931122326363	-0.578482235761589
DPYSL2	0.000962662538521446	0.00191977911335826	1.37257376620493e-07	3.42809029967696e-07	0.213768115942029	0.355072463768116	0.431159420289855	10.9830559322034	10.6665051020408	10.168931092437	0.58941399671952	-0.616532601830542
CSGALNACT1	0.00140059230319337	0.00273020023061731	0.000107436866141955	0.000204289473830518	0.206521739130435	0.329710144927536	0.463768115942029	7.94641578947368	7.52437692307692	7.1800265625	0.623303004085557	-0.506892356418919
GNRH1	0.00162360288260889	0.00314534202030005	2.38064885573354e-06	5.25451347918605e-06	0.210144927536232	0.351449275362319	0.438405797101449	4.05780689655172	3.8937206185567	3.44971652892562	0.410528914900348	-0.50540411623567
DEFA6	0.00185987466839122	0.00357567836714676	0.00338327863024866	0.00559794272644801	0.221014492753623	0.347826086956522	0.431159420289855	6.41544426229508	5.02332916666667	4.32937478991597	1.77621077392299	-1.23483985976556
CLDN23	0.00278210212184071	0.00523844421853604	0.00179337620926645	0.00304708819644425	0.217391304347826	0.347826086956522	0.434782608695652	8.16067	7.8406625	7.58491416666667	0.462089907407407	-0.378828141025641
SPEF1	0.00283694031804864	0.00533558949722789	9.51151454152852e-07	2.17210973168669e-06	0.409420289855072	0.38768115942029	0.202898550724638	1.5581407079646	1.4221308411215	0.803973214285714	0.348383039252945	-0.68801724025974
C8orf74	0.00357219355470396	0.00664056444581343	0.00686321951628152	0.0110160165722361	0.217391304347826	0.347826086956522	0.434782608695652	0.322123333333333	0.161210416666667	0.114951666666667	0.186612222222222	-0.108148333333333
OXT	0.00447879043636949	0.00819616157484756	0.156363681930433	0.204104602361371	0.41304347826087	0.384057971014493	0.202898550724638	0.589914035087719	0.377948113207547	0.374798214285714	0.21305477582846	-0.112986785714286
RSPO4	0.00492203552196336	0.00895497306444066	0.79188101637368	0.829084686457509	0.409420289855072	0.384057971014493	0.206521739130435	1.97321238938053	1.19114905660377	1.66761052631579	0.615447972202617	0.072931074260995
DEFA5	0.00521574560479486	0.00944492258885898	0.00152451639555498	0.00260466449359079	0.22463768115942	0.340579710144928	0.434782608695652	6.13501935483871	4.9668670212766	3.984165	1.7192001959602	-1.44696769230769
EBF4	0.00652937898192233	0.0116885480577308	0.002887438173275	0.00481552866714302	0.409420289855072	0.384057971014493	0.206521739130435	6.07814601769912	5.84531037735849	5.32111228070175	0.416144177208317	-0.644337034366739
SLC18A1	0.00735459416565783	0.0130631279403912	2.35109429877441e-05	4.75059045126866e-05	0.202898550724638	0.329710144927536	0.467391304347826	4.27415	3.81806373626374	2.69011937984496	1.11747181818182	-1.30169150450878
MBOAT4	0.00899270080220605	0.0157677934353797	2.48760637086427e-06	5.48142834011412e-06	0.239130434782609	0.351449275362319	0.409420289855072	1.63436818181818	1.54796701030928	1.16345398230088	0.293305800865801	-0.419497551441446
PIWIL2	0.00982169320408378	0.0170892265087987	0.0619241334865701	0.0877321952621462	0.206521739130435	0.340579710144928	0.452898550724638	5.19474736842105	4.78642978723404	4.6450208	0.489030473443884	-0.295542113907285
ADAM33	0.0101585596828499	0.0176240693838311	0.577274545316697	0.637531117439771	0.409420289855072	0.38768115942029	0.202898550724638	4.96080707964602	4.32374859813084	4.48546428571429	0.581499717682828	-0.165500714285715
FAM66A	0.0109527354748258	0.0189369456408858	4.42441069001812e-05	8.67763882357721e-05	0.210144927536232	0.347826086956522	0.442028985507246	0.745558620689655	0.612823958333333	0.385422950819672	0.259995776652958	-0.277391984245263
FGF17	0.0124841485966648	0.0213712247059511	0.00461099570227709	0.00750812678242295	0.206521739130435	0.340579710144928	0.452898550724638	1.83836315789474	1.51940319148936	1.2896528	0.450096034607065	-0.350152498013245
NAT2	0.0124959252477626	0.021385818463319	1.44690410172232e-05	2.97440669395947e-05	0.206521739130435	0.326086956521739	0.467391304347826	6.66783859649123	6.34798666666667	5.61729612403101	0.750258687815428	-0.854714760322733
PNMA2	0.0128429812221168	0.0219361543672362	0.000466012308833742	0.000836139549066531	0.217391304347826	0.355072463768116	0.427536231884058	6.49668	6.06433979591837	5.45851525423729	0.763299907407407	-0.770004366015876
FAM167A	0.0130925980253448	0.0223140754632528	1.38667158041827e-08	3.846491882423e-08	0.210144927536232	0.355072463768116	0.434782608695652	6.20511724137931	6.23106020408163	5.19120583333333	0.546453938627018	-1.03020891025641
ADAM28	0.0137087940369111	0.0232978652146678	1.31552591424383e-05	2.71400762182773e-05	0.213768115942029	0.344202898550725	0.442028985507246	6.47843728813559	6.29654315789474	5.50636475409836	0.626141896430524	-0.85986511603151
FAM66D	0.0188675761848089	0.0312653183591555	2.55374734164737e-05	5.13532540846527e-05	0.210144927536232	0.347826086956522	0.442028985507246	3.81893965517241	3.63121354166667	2.71105081967213	0.702679563429295	-0.990864764743453
EGR3	0.0213013429035044	0.0349897433257613	0.000202317110791481	0.000376629875738943	0.206521739130435	0.340579710144928	0.452898550724638	7.47808245614035	7.27131063829787	6.6531656	0.55959432828647	-0.69619797615894
DEFB1	0.0217669194820317	0.0356832077351252	0.033345673551124	0.0491920665466374	0.221014492753623	0.347826086956522	0.431159420289855	5.29790655737705	4.71269895833333	4.44740084033613	0.732047022493329	-0.492671771128834
TGM6	0.0296158505725942	0.0473234813449835	0.183671239410665	0.235747197384919	0.409420289855072	0.384057971014493	0.206521739130435	0.354626548672566	0.118797169811321	0.107043859649123	0.239939432108149	-0.133436962268685
FLRT3	0.0330170439971057	0.0522141970202862	3.40211676240817e-05	6.74429077137467e-05	0.398550724637681	0.38768115942029	0.213768115942029	6.46046454545455	6.36492429906542	5.36962203389831	0.449292256297919	-1.04373280481137
SIRPA	0.037046761309456	0.0580826100434546	0.0374595680222835	0.0549621460835859	0.41304347826087	0.380434782608696	0.206521739130435	9.36593157894737	9.11625428571429	8.82741754385965	0.351305035737491	-0.418805743811584
UNC5D	0.0434832929428418	0.0675778869766235	0.0818743070875384	0.113317185296974	0.297101449275362	0.376811594202899	0.326086956521739	1.06775487804878	0.821970192307692	0.736005555555556	0.285665187327131	-0.194321326164875
PNOC	0.0518127724336533	0.0793786639404002	0.934990407478921	0.947519936225892	0.22463768115942	0.347826086956522	0.427536231884058	2.16891451612903	2.75972395833333	2.51171949152542	-0.454059315646668	-0.016167850246728
SNAP25	0.0669035828135703	0.100051128732345	0.49129468841445	0.55629415750021	0.402173913043478	0.391304347826087	0.206521739130435	2.62327387387387	2.20817222222222	2.24994035087719	0.400672661752662	-0.168625859168469
TDH	0.0687639214960756	0.102460424032553	0.00207046853569758	0.00349472058367104	0.213768115942029	0.351449275362319	0.434782608695652	0.468894915254237	0.426780412371134	0.246370833333333	0.141880168710458	-0.1963375
CPXM1	0.0735432420439941	0.109013726149053	0.209626887247995	0.264788836493702	0.41304347826087	0.384057971014493	0.202898550724638	7.96839473684211	7.72716037735849	7.60211428571429	0.284460168940871	-0.250049350649351
HAO1	0.0777064808478617	0.114488244743814	0.159137885570964	0.20754963701975	0.409420289855072	0.384057971014493	0.206521739130435	0.189746017699115	0.0898830188679245	0.0640771929824561	0.108887121993594	-0.0773333093006489
SLC7A2	0.0870773365303853	0.126649191145587	0.0135721645908707	0.0210519150160345	0.206521739130435	0.333333333333333	0.460144927536232	6.01596842105263	5.7732097826087	5.31902519685039	0.50614422013939	-0.54705198435766
FGL1	0.0891841785870235	0.129284624766774	0.0284196719455543	0.0422358075659929	0.206521739130435	0.333333333333333	0.460144927536232	1.13063859649123	0.810629347826087	0.532869291338583	0.481084715212689	-0.400179701950008
DLC1	0.0929416849210744	0.134169767718592	0.407666477125591	0.475610889979856	0.210144927536232	0.329710144927536	0.460144927536232	8.51280862068966	8.24098351648352	8.24183543307087	0.271328804175894	-0.104959197801618
C20orf194	0.0936723837082507	0.135105979747624	0.352042065000678	0.41908904408984	0.41304347826087	0.384057971014493	0.202898550724638	6.23585087719298	5.97632452830189	5.92325714285714	0.277870630279402	-0.187549220779221
PAK7	0.095878319386088	0.137831973394983	0.28820412240149	0.35125115366924	0.405797101449275	0.391304347826087	0.202898550724638	0.57333125	0.316587037037037	0.310939285714286	0.258672713414634	-0.136353896103896
HSPA12B	0.114789309822564	0.161559873893216	0.177122999974052	0.228167662351382	0.409420289855072	0.38768115942029	0.202898550724638	6.19658495575221	6.04061308411215	5.89268392857143	0.2067941582062	-0.228041980519481
FAM66E	0.116315531546712	0.163432867998618	0.345803024100587	0.413154454850041	0.22463768115942	0.340579710144928	0.434782608695652	0.444677419354839	0.318225531914894	0.31167	0.130127886644558	-0.0568120512820513
SIRPB1	0.11824274818421	0.165722487708422	0.0271770670541634	0.0405458636225277	0.409420289855072	0.384057971014493	0.206521739130435	5.50645398230088	5.37825377358491	4.88688947368421	0.300026988435854	-0.557513266041817
ISM1	0.120488854804066	0.168571622643341	0.288803192397295	0.351702514923104	0.405797101449275	0.391304347826087	0.202898550724638	4.85468839285714	4.52383703703704	4.35086785714286	0.38991400261324	-0.341402597402597
PDGFRL	0.124271728541304	0.173237634297617	0.00612510551608102	0.00987595656961963	0.206521739130435	0.333333333333333	0.460144927536232	5.0388649122807	4.96823260869565	4.38499212598425	0.408858519586638	-0.610260894149977
XKR6	0.125632996040733	0.174764850879843	0.170665481204246	0.220588362228968	0.221014492753623	0.351449275362319	0.427536231884058	2.77301147540984	2.49206804123711	2.34713644067797	0.360487289363324	-0.253397103625832
GNRH2	0.13528593926861	0.186574884162224	0.917048934413586	0.933027510906457	0.41304347826087	0.384057971014493	0.202898550724638	0.151741228070175	0.0633990566037736	0.117753571428571	0.0695529564652372	0.00857720779220779
SOX7	0.154383300621373	0.209832396814791	0.354033745706555	0.420916924985654	0.217391304347826	0.351449275362319	0.431159420289855	6.13475333333333	5.90796701030928	5.88023445378151	0.242064907407407	-0.114402488893647
LZTS1	0.175967323670587	0.235806252604207	0.0375111577101113	0.0550203403868818	0.202898550724638	0.333333333333333	0.463768115942029	6.50692857142857	6.62627826086957	6.87170703125	-0.26214461038961	0.290588112331081
PHYHIP	0.188685780784538	0.251262680749121	0.328465159167483	0.394380473513691	0.206521739130435	0.340579710144928	0.452898550724638	4.4403298245614	4.16900106382979	4.0976688	0.31204352319154	-0.173754378807947
ADRB3	0.205469278480205	0.270328354583779	0.121574469640072	0.162982571476214	0.351449275362319	0.427536231884058	0.221014492753623	0.763818556701031	0.865173728813559	1.09481639344262	-0.179613286874388	0.275370346930995
SEL1L2	0.211636984561237	0.277609981543529	0.576378289340107	0.636846239215788	0.409420289855072	0.38768115942029	0.202898550724638	0.0997141592920354	0.170708411214953	0.109605357142857	-0.05000179162821	-0.0246378246753247
SPTLC3	0.2197252978003	0.286732794371542	1.39231285013964e-09	4.30478497164488e-09	0.405797101449275	0.391304347826087	0.202898550724638	6.13699553571429	6.41825925925926	4.905775	0.235194316202091	-1.36929545454545
ADRA1A	0.241481907363605	0.311294885286246	0.256730504847633	0.316911377806297	0.213768115942029	0.355072463768116	0.431159420289855	0.717383050847458	0.616863265306122	0.551457142857143	0.136387659142389	-0.103181073703367
SIRPG	0.251382377292311	0.322729239791436	0.0447002960883769	0.064762080984825	0.409420289855072	0.384057971014493	0.206521739130435	4.3908796460177	4.84174528301887	4.15205087719298	-0.209684157663283	-0.457055972122086
BLK	0.269719477134085	0.342857557230552	0.212649336899387	0.267726908055914	0.210144927536232	0.355072463768116	0.434782608695652	2.24741034482759	2.82918775510204	2.3179975	-0.300388279025625	-0.294888397435897
