GENE	gain_p_value	gain_fdr	loss_p_value	loss_fdr	gain_sample_prop	normal_sample_prop	loss_sample_prop	gain_exp_mean	normal_exp_mean	loss_exp_mean	gain_vs_rest_exp_diff	loss_vs_exp_diff
LSM1	4.49236350898315e-26	9.46656923304273e-25	1.9069184570566e-23	2.80407103823086e-22	0.365942028985507	0.423913043478261	0.210144927536232	9.48473267326733	9.05789572649573	8.45280689655172	0.627380673267327	-0.802843562163872
SNRPB	4.82900516803378e-26	1.00945524032578e-24	1.09655152539818e-14	6.87184554926546e-14	0.409420289855072	0.384057971014493	0.206521739130435	12.8567681415929	12.2325924528302	11.842901754386	0.760447896194147	-0.711753953376592
INTS10	5.70946736640903e-26	1.17935480066615e-24	4.09142158559131e-55	2.54690993703059e-52	0.202898550724638	0.329710144927536	0.467391304347826	10.9354785714286	10.491343956044	9.65903565891473	0.932169935064936	-1.00150243632337
ASAH1	1.04044261205778e-25	2.09128965023614e-24	4.58628473424744e-31	1.26887210980846e-29	0.206521739130435	0.329710144927536	0.463768115942029	11.7788754385965	11.4038516483516	10.77493125	0.742611968276858	-0.773355236486486
KIAA1967	2.49864273013034e-25	4.89060183807535e-24	5.15979127882626e-56	3.85436408528322e-53	0.206521739130435	0.340579710144928	0.452898550724638	11.7235824561404	11.4259042553191	10.6619272	0.733738163902908	-0.87634564768212
R3HCC1	2.72428374402019e-25	5.29260477555745e-24	2.32383722484962e-50	5.78635468987556e-48	0.210144927536232	0.340579710144928	0.449275362318841	9.58908793103448	9.26491276595745	8.48508225806452	0.767748481493198	-0.903528926146011
ITPA	6.61977084340942e-25	1.21813107139639e-23	1.29482096217868e-19	1.34711874477364e-18	0.41304347826087	0.384057971014493	0.202898550724638	10.4136912280702	9.9021358490566	9.33827142857143	0.706471474983756	-0.828943116883117
GTF2E2	8.39358046258978e-25	1.51781493070914e-23	1.08276215911458e-48	2.24673148016274e-46	0.235507246376812	0.358695652173913	0.405797101449275	10.08198	9.65146060606061	8.88723125	0.836176682464455	-0.934862042682928
NEIL2	1.02941595259587e-24	1.83608456254813e-23	8.5666404956686e-41	6.03705702855137e-39	0.210144927536232	0.358695652173913	0.431159420289855	9.16202413793103	8.60168181818182	7.74618235294118	1.02733514710535	-1.06250490820532
RAB11FIP1	3.50922032856359e-24	6.07257795929581e-23	2.31794737257375e-19	2.38499543706968e-18	0.351449275362319	0.416666666666667	0.231884057971014	12.9569536082474	12.3458434782609	11.6101203125	0.874161988135691	-1.01533487617925
