MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAIM3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM101A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM101B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM102A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM102B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM103A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM104A
0.403049457834996	0.024	NA	NA	NA	NA	0	0.954802259887006	NA	FAM105A
0.0685563556565017	0.317	NA	NA	NA	NA	0	0.0677966101694915	NA	FAM105B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM106A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM107A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM107B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM109A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM109B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM110A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM110B
0.582135578544337	0	NA	NA	NA	NA	0	0.694915254237288	NA	FAM110C
0.201637654435856	0.002	NA	NA	NA	NA	0	0.463276836158192	NA	FAM111A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM111B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM114A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM114A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM115A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM115C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM117A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM117B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM118A
0.260748007546688	0.003	NA	NA	NA	NA	0	0.192090395480226	NA	FAM118B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM120A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM120AOS
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM120B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM122A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM124A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM124B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM126A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM126B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM129A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM129B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM129C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM131A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM131B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM131C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM132A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM133B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM134A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM134B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM134C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM135A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM135B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM136A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM138B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM13A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM13B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM13C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM149A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM149B1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM150A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM150B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM151A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM151B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM153A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM153B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM153C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM154A
0.247074646871777	0.001	NA	NA	NA	NA	0	0.209039548022599	NA	FAM154B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM155A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM157A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM157B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM159A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM160A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM160A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM160B1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM160B2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM161A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM161B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM162A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM162B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM163A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM163B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM166A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM166B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM167A
0.0160645335322902	0.457	NA	NA	NA	NA	0	0.0621468926553672	NA	FAM167B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM168A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM168B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM169A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM169B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM170A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM170B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM171A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM171A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM171B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM172A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM173A
0.376480378422694	0.007	NA	NA	NA	NA	0	0.0621468926553672	NA	FAM173B
2.1189492440971	0	NA	NA	NA	NA	0	0.0112994350282486	NA	FAM174A
1.66593303591189	0.004	NA	NA	NA	NA	0	0.0112994350282486	NA	FAM174B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM175A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM175B
0.010728052217319	0.494	NA	NA	NA	NA	0	0.152542372881356	NA	FAM177A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM177B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM178A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM178B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM179A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM179B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM180A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM180B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM181A
0.395334892363331	0.078	NA	NA	NA	NA	0	0.0225988700564972	NA	FAM181B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM182A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM182B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM183A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM183B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM184A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM184B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM185A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM186A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM186B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM187B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM188A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM188B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM189A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM189A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM189B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM192A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM193A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM193B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM194A
1.28514891629315	0.005	NA	NA	NA	NA	0	0.0112994350282486	NA	FAM195A
0.104843488278235	0.097	NA	NA	NA	NA	0	0.327683615819209	NA	FAM195B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM196A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM196B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM198A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM198B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM19A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM19A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM19A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM19A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM19A5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM20A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM20B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM20C
0.0996695575457714	0.119	NA	NA	NA	NA	0	0.68361581920904	NA	FAM21A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM21C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM24B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM25A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM25B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM26E
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM26F
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM32A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM35A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM3B
0.119101084713922	0.058	NA	NA	NA	NA	0	0.542372881355932	NA	FAM3C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM3D
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM41C
0.246693011747236	0.005	NA	NA	NA	NA	0	0.830508474576271	NA	FAM43A
0.218675963990029	0.058	NA	NA	NA	NA	0	0.0903954802259887	NA	FAM43B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM45A
0.142882077428895	0.297	NA	NA	NA	NA	0	0.988700564971751	NA	FAM45B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM46A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM46B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM46C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM47E
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM49A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM49B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM50B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM53A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM53B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM53C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM57A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM57B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM5B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM5C
0.360435091562223	0	NA	NA	NA	NA	0	0.807909604519774	NA	FAM60A
0.423496723478114	0.001	NA	NA	NA	NA	0	0.932203389830508	NA	FAM63A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM63B
0.211650603553156	0.012	NA	NA	NA	NA	0	0.819209039548023	NA	FAM64A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM65A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM65B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM65C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM66A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM66C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM66D
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM66E
0.0121526495296285	0.46	NA	NA	NA	NA	0	0.96045197740113	NA	FAM69A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM69B
0.076736865212545	0.246	NA	NA	NA	NA	0	0.903954802259887	NA	FAM69C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71D
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71E1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71E2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71F1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM71F2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM72A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM72B
0.487047876525613	0.09	NA	NA	NA	NA	0	0.988700564971751	NA	FAM72D
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM73A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM73B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM74A3
0.107865742550502	0.116	NA	NA	NA	NA	0	0.768361581920904	NA	FAM76A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM76B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM78A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM78B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM81A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM81B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83C
0.406675479670867	0.082	NA	NA	NA	NA	0	0.983050847457627	NA	FAM83D
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83E
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83F
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83G
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM83H
0.593299323542141	0	NA	NA	NA	NA	0	0.92090395480226	NA	FAM84A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM84B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM86A
0.276438424627264	0.096	NA	NA	NA	NA	0	0.96045197740113	NA	FAM86B1
1.62231127073307	0	NA	NA	NA	NA	0	0.0112994350282486	NA	FAM86B2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM89A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM89B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM8A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM90A1
0.115899135863989	0.1	NA	NA	NA	NA	0	0.774011299435028	NA	FAM91A1
0.517934400847791	0	NA	NA	NA	NA	0	0.785310734463277	NA	FAM92A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM92B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM96A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM96B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM98A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM98B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM98C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM99A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCA
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCC
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCE
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCF
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCG
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCI
0.121425873722575	0.087	NA	NA	NA	NA	0	0.768361581920904	NA	FANCL
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANCM
NA	NA	NA	NA	NA	NA	NA	NA	NA	FANK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAP
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FARP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FARP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FARS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FARSA
NA	NA	NA	NA	NA	NA	NA	NA	NA	FARSB
1.08223094442383	0	NA	NA	NA	NA	0	0.96045197740113	NA	FAS
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASLG
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASN
0.648031953949982	0.057	NA	NA	NA	NA	0	0.0112994350282486	NA	FASTK
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASTKD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASTKD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASTKD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FASTKD5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAT3
0.225656029470587	0.003	NA	NA	NA	NA	0	0.406779661016949	NA	FAT4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FAU
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBF1
0.440798304987615	0.115	NA	NA	NA	NA	0	0.0112994350282486	NA	FBL
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLIM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLN5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBLN7
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBRS
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBRSL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL12
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL13
0.371423029384714	0	NA	NA	NA	NA	0	0.11864406779661	NA	FBXL14
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL15
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL16
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL17
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL18
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL19
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL2
0.177147584986989	0.299	NA	NA	NA	NA	0	0.0169491525423729	NA	FBXL20
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL21
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL22
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL6
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL7
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXL8
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO10
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO11
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO15
0.0895961483707877	0.136	NA	NA	NA	NA	0	0.774011299435028	NA	FBXO16
0.679620574514809	0.04	NA	NA	NA	NA	0	0.0112994350282486	NA	FBXO17
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO18
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO21
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO22
0.078519629816267	0.268	NA	NA	NA	NA	0	0.0903954802259887	NA	FBXO24
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO25
0.315976423729981	0	NA	NA	NA	NA	0	0.711864406779661	NA	FBXO27
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO28
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO30
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO31
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO32
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO33
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO34
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO36
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO38
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO39
0.125241826849837	0.316	NA	NA	NA	NA	0	0.977401129943503	NA	FBXO4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO40
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO41
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO42
0.131839348407605	0.056	NA	NA	NA	NA	0	0.265536723163842	NA	FBXO43
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO44
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO45
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO46
0.12440054306296	0.07	NA	NA	NA	NA	0	0.327683615819209	NA	FBXO47
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO48
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO6
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO7
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO8
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXO9
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW10
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW11
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW12
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW7
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW8
NA	NA	NA	NA	NA	NA	NA	NA	NA	FBXW9
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCAMR
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCAR
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCER1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCER1G
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCER2
0.302919897244109	0.169	NA	NA	NA	NA	0	0.0169491525423729	NA	FCF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGBP
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR2B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR2C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGR3B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCGRT
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCHO1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCHO2
0.0149796630985518	0.464	NA	NA	NA	NA	0	0.943502824858757	NA	FCHSD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCHSD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRL6
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRLA
NA	NA	NA	NA	NA	NA	NA	NA	NA	FCRLB
0.298161490057972	0	NA	NA	NA	NA	0	0.423728813559322	NA	FDFT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FDPS
NA	NA	NA	NA	NA	NA	NA	NA	NA	FDX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FDX1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	FDXACB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FDXR
0.219153889782628	0.073	NA	NA	NA	NA	0	0.943502824858757	NA	FECH
2.11850694913184	0	NA	NA	NA	NA	0	0.0282485875706215	NA	FEM1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEM1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEM1C
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FER
NA	NA	NA	NA	NA	NA	NA	NA	NA	FER1L4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FER1L5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FER1L6
NA	NA	NA	NA	NA	NA	NA	NA	NA	FERMT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FERMT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FERMT3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FES
NA	NA	NA	NA	NA	NA	NA	NA	NA	FETUB
0.0702562875463336	0.198	NA	NA	NA	NA	0	0.604519774011299	NA	FEV
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEZ1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEZ2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FEZF1
0.199877456237735	0.006	NA	NA	NA	NA	0	0.344632768361582	NA	FEZF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FFAR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	FFAR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FFAR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGA
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGB
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGD4
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGD5
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGD6
NA	NA	NA	NA	NA	NA	NA	NA	NA	FGF1
0.19541499113022	0.007	NA	NA	NA	NA	0	0.440677966101695	NA	FGF10
