MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.141133622502765	0.059	NA	NA	0	0.141304347826087	NA	SLC22A13
NA	NA	0.17578709207206	0.036	NA	NA	0	0.141304347826087	NA	SLC22A14
NA	NA	0.227941727404862	0	NA	NA	0	0.257246376811594	NA	SLC22A15
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC22A16
NA	NA	0.00114939426610756	0.503	NA	NA	0	0.297101449275362	NA	SLC22A17
NA	NA	0.296954661689532	0.001	NA	NA	0	0.119565217391304	NA	SLC22A18
NA	NA	0.14868864062694	0.06	NA	NA	0	0.119565217391304	NA	SLC22A18AS
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC22A2
NA	NA	0.0508855000814765	0.295	NA	NA	0	0.155797101449275	NA	SLC22A20
NA	NA	0.369193090028637	0	NA	NA	0	0.0942028985507246	NA	SLC22A23
NA	NA	0.078157525999058	0.214	NA	NA	0	0.105072463768116	NA	SLC22A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC22A4
NA	NA	0.334267535769883	0	NA	NA	0	0.235507246376812	NA	SLC22A5
NA	NA	0.0790311153240727	0.309	NA	NA	0	0.0615942028985507	NA	SLC22A7
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC22A9
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC23A1
NA	NA	0.482912145834561	0	NA	NA	0	0.199275362318841	NA	SLC23A2
NA	NA	0.125514279323845	0.264	NA	NA	0	0.0217391304347826	NA	SLC23A3
NA	NA	0.305025555752097	0	NA	NA	0	0.333333333333333	NA	SLC24A1
NA	NA	0.118128886202672	0.093	NA	NA	0	0.134057971014493	NA	SLC24A2
NA	NA	0.071270850480211	0.184	NA	NA	0	0.148550724637681	NA	SLC24A3
NA	NA	0.0982386871709795	0.069	NA	NA	0	0.304347826086957	NA	SLC24A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC24A5
NA	NA	0.529255043030554	0	NA	NA	0	0.126811594202899	NA	SLC24A6
NA	NA	0.446883744479856	0	NA	NA	0	0.304347826086957	NA	SLC25A1
NA	NA	0.498765883306678	0	NA	NA	0	0.105072463768116	NA	SLC25A10
NA	NA	0.831219640422895	0	NA	NA	0	0.554347826086957	NA	SLC25A11
NA	NA	0.26679977015844	0.082	NA	NA	0	0.0217391304347826	NA	SLC25A12
NA	NA	0.582415477609004	0.004	NA	NA	0	0.0217391304347826	NA	SLC25A13
NA	NA	0.742849562226347	0	NA	NA	0	0.0253623188405797	NA	SLC25A15
NA	NA	0.409099209425306	0	NA	NA	0	0.192028985507246	NA	SLC25A16
NA	NA	0.572677379260525	0	NA	NA	0	0.315217391304348	NA	SLC25A17
NA	NA	0.11113273362748	0.054	NA	NA	0	0.318840579710145	NA	SLC25A18
NA	NA	0.67303559117918	0	NA	NA	0	0.123188405797101	NA	SLC25A19
NA	NA	0.0941927657286765	0.09	NA	NA	0	0.210144927536232	NA	SLC25A2
NA	NA	0.297285622197687	0	NA	NA	0	0.152173913043478	NA	SLC25A20
NA	NA	0.419282535039267	0	NA	NA	0	0.297101449275362	NA	SLC25A21
