MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	NA	NA	NA	NA	NA	NA	NA	NCOR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NCR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NCR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NCR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NCSTN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDC80
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDEL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDFIP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDFIP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDN
0.493156664042881	0.017	NA	NA	NA	NA	0	0.97463768115942	NA	NDNL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDOR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDRG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDRG2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDRG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDRG4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDST1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDST2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDST3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDST4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA11
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA12
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA13
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA3
0.0354661264146957	0.362	NA	NA	NA	NA	0	0.923913043478261	NA	NDUFA4
0.0805286841664686	0.095	NA	NA	NA	NA	0	0.47463768115942	NA	NDUFA4L2
0.0898351083901214	0.122	NA	NA	NA	NA	0	0.815217391304348	NA	NDUFA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFA8
0.228209946008625	0.018	NA	NA	NA	NA	0	0.0833333333333333	NA	NDUFA9
0.0377361899143258	0.257	NA	NA	NA	NA	0	0.518115942028985	NA	NDUFAB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFAF1
0.155333471510288	0.268	NA	NA	NA	NA	0	0.981884057971015	NA	NDUFAF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFAF3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFAF4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB1
0.151784134253527	0.005	NA	NA	NA	NA	0	0.63768115942029	NA	NDUFB10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB3
0.482482888344131	0.042	NA	NA	NA	NA	0	0.0144927536231884	NA	NDUFB4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB8
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFB9
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFC1
0.106069693482321	0.334	NA	NA	NA	NA	0	0.0181159420289855	NA	NDUFC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS4
0.058978243164975	0.278	NA	NA	NA	NA	0	0.905797101449275	NA	NDUFS5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFS7
1.57927054528307	0.001	NA	NA	NA	NA	0	0.0072463768115942	NA	NDUFS8
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFV1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFV2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NDUFV3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEAT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEB
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEBL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NECAB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NECAB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NECAB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NECAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NECAP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEDD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEDD4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEDD4L
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEDD8
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEDD9
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEFH
0.350298255098719	0.01	NA	NA	NA	NA	0	0.036231884057971	NA	NEFL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEFM
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEGR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEIL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEIL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEIL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK11
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK2
0.89114097128967	0.001	NA	NA	NA	NA	0	0.0181159420289855	NA	NEK3
0.0547708722219829	0.181	NA	NA	NA	NA	0	0.626811594202899	NA	NEK4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEK8
0.256593836039704	0.129	NA	NA	NA	NA	0	0.985507246376812	NA	NEK9
NA	NA	NA	NA	NA	NA	NA	NA	NA	NELL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NELL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NENF
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEO1
0.372323547944853	0	NA	NA	NA	NA	0	0.0905797101449275	NA	NES
NA	NA	NA	NA	NA	NA	NA	NA	NA	NET1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NETO1
0.593430747087393	0	NA	NA	NA	NA	0	0.884057971014493	NA	NETO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEU1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEU2
0.0984814029708698	0.075	NA	NA	NA	NA	0	0.684782608695652	NA	NEU3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEU4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEURL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEURL1B
0.870184827141948	0	NA	NA	NA	NA	0	0.934782608695652	NA	NEURL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEURL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEURL4
0.472595534225716	0.001	NA	NA	NA	NA	0	0.0434782608695652	NA	NEUROD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEUROD2
