MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf55
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf58
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf62
0.316066201504631	0	NA	NA	NA	NA	0	0.576086956521739	NA	C3orf65
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf67
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf70
NA	NA	NA	NA	NA	NA	NA	NA	NA	C3orf72
0.0276416084612563	0.418	NA	NA	NA	NA	0	0.0543478260869565	NA	C4A
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4BPA
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4BPB
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf19
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf21
0.0674683951253463	0.509	NA	NA	NA	NA	0	0.0072463768115942	NA	C4orf26
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf27
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf29
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf3
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf32
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf33
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf36
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf46
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf47
NA	NA	NA	NA	NA	NA	NA	NA	NA	C4orf48
0.0405109642219125	0.44	NA	NA	NA	NA	0	0.0326086956521739	NA	C4orf50
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5AR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf15
0.300283580650753	0	NA	NA	NA	NA	0	0.213768115942029	NA	C5orf20
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf22
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf24
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf27
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf28
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf30
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf34
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf38
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf42
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf45
0.119054417842881	0.035	NA	NA	NA	NA	0	0.684782608695652	NA	C5orf46
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf47
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf48
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf49
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf51
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf52
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf54
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf55
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf56
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf58
NA	NA	NA	NA	NA	NA	NA	NA	NA	C5orf60
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf1
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf106
0.273093411580073	0	NA	NA	NA	NA	0	0.0289855072463768	NA	C6orf118
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf120
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf123
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf132
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf136
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf141
0.227103408057714	0.022	NA	NA	NA	NA	0	0.905797101449275	NA	C6orf15
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf163
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf164
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf165
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf195
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf201
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf203
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf211
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf222
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf223
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf226
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf25
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf47
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf48
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf52
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf57
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf58
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf62
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf70
NA	NA	NA	NA	NA	NA	NA	NA	NA	C6orf89
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf10
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf13
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf25
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf26
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf31
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf33
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf34
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf41
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf43
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf49
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf50
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf55
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf57
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf60
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf61
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf63
NA	NA	NA	NA	NA	NA	NA	NA	NA	C7orf65
0.0129231740044268	0.442	NA	NA	NA	NA	0	0.173913043478261	NA	C7orf69
0.106645519429828	0.04	NA	NA	NA	NA	0	0.463768115942029	NA	C7orf71
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8A
0.306901566484807	0	NA	NA	NA	NA	0	0.0398550724637681	NA	C8B
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8G
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf31
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf33
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf34
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf37
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf4
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf44
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf46
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf47
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf48
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf56
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf58
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf59
0.123637148223088	0.083	NA	NA	NA	NA	0	0.134057971014493	NA	C8orf74
NA	NA	NA	NA	NA	NA	NA	NA	NA	C8orf76
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf106
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf114
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf116
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf117
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf123
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf129
0.0218283750702709	0.368	NA	NA	NA	NA	0	0.427536231884058	NA	C9orf131
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf135
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf139
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf142
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf152
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf153
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf156
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf16
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf163
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf169
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf170
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf171
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf172
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf173
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf24
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf3
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf37
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf40
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf41
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf43
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf47
0.147209500521357	0.024	NA	NA	NA	NA	0	0.246376811594203	NA	C9orf50
0.0844098692303384	0.148	NA	NA	NA	NA	0	0.855072463768116	NA	C9orf57
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf64
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf66
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf69
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf72
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf78
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf85
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf89
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf9
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf91
NA	NA	NA	NA	NA	NA	NA	NA	NA	C9orf96
0.0136761979541142	0.462	NA	NA	NA	NA	0	0.072463768115942	NA	CA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA10
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA11
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA12
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA13
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA14
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA5A
0.484477774650923	0	NA	NA	NA	NA	0	0.0108695652173913	NA	CA6
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA7
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA8
NA	NA	NA	NA	NA	NA	NA	NA	NA	CA9
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAB39
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAB39L
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABLES1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABLES2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABP4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	CABYR
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACHD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1C
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1D
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1E
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1G
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1H
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1I
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA1S
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA2D1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA2D2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA2D3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNA2D4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNB4
0.129775015825206	0.012	NA	NA	NA	NA	0	0.615942028985507	NA	CACNG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNG4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNG6
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNG7
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACNG8
NA	NA	NA	NA	NA	NA	NA	NA	NA	CACYBP
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAD
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADM2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADM3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADM4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADPS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CADPS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAGE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCA
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCB
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCOCO1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCOCO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCR
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALCRL
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALD1
0.397023385636215	0.146	NA	NA	NA	NA	0	0.0108695652173913	NA	CALHM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALHM2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALHM3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALM2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALM3
0.900651555429963	0	NA	NA	NA	NA	0	0.0398550724637681	NA	CALML3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALML4
0.145014522856266	0.009	NA	NA	NA	NA	0	0.528985507246377	NA	CALML5
0.167366057423629	0.131	NA	NA	NA	NA	0	0.0471014492753623	NA	CALML6
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALR
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALU
NA	NA	NA	NA	NA	NA	NA	NA	NA	CALY
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK1D
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK1G
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2D
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2G
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2N1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK2N2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMK4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMKK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMKK2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMKV
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMLG
0.113045454488619	0.164	NA	NA	NA	NA	0	0.0905797101449275	NA	CAMP
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMSAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMTA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAMTA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAND1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAND2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CANT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CANX
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPG
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN10
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN11
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN12
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN13
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN14
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN5
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPN7
0.619527142004257	0	NA	NA	NA	NA	0	0.105072463768116	NA	CAPN8
0.452678645176654	0.073	NA	NA	NA	NA	0	0.0108695652173913	NA	CAPN9
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPNS1
0.0915549493590442	0.212	NA	NA	NA	NA	0	0.923913043478261	NA	CAPNS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPRIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPRIN2
0.518278174880406	0	NA	NA	NA	NA	0	0.0688405797101449	NA	CAPS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPSL
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPZA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPZA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAPZB
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARD10
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARD11
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARD14
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARD16
0.249303641554497	0	NA	NA	NA	NA	0	0.231884057971014	NA	CARD17
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARD6
0.159096317446096	0.004	NA	NA	NA	NA	0	0.634057971014493	NA	CARD8
0.250811031387151	0.004	NA	NA	NA	NA	0	0.11231884057971	NA	CARD9
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARHSP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARKD
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CARTPT
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASC4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASC5
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASKIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASKIN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP10
0.146903435759534	0.112	NA	NA	NA	NA	0	0.0760869565217391	NA	CASP12
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP4
0.129992090883843	0.017	NA	NA	NA	NA	0	0.384057971014493	NA	CASP5
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP8
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP8AP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASP9
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASQ1
0.194542738780805	0.031	NA	NA	NA	NA	0	0.105072463768116	NA	CASQ2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASR
0.103861535160262	0.38	NA	NA	NA	NA	0	0.0072463768115942	NA	CASS4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAST
NA	NA	NA	NA	NA	NA	NA	NA	NA	CASZ1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAT
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPER1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPER2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPER2P1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPER3
0.424679893287795	0	NA	NA	NA	NA	0	0.0217391304347826	NA	CATSPER4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPERB
NA	NA	NA	NA	NA	NA	NA	NA	NA	CATSPERG
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAV1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CAV2
0.383779703845195	0	NA	NA	NA	NA	0	0.0181159420289855	NA	CAV3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBFA2T2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBFA2T3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBFB
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBL
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLB
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLC
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBLN4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBR4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBWD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBWD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBWD5
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX3
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX4
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX5
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX6
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX7
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBX8
NA	NA	NA	NA	NA	NA	NA	NA	NA	CBY1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CC2D1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CC2D1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CC2D2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CC2D2B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCAR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCBE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCBL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCBL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC101
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC102A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC102B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC103
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC104
0.591620632556559	0.013	NA	NA	NA	NA	0	0.0181159420289855	NA	CCDC106
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC107
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC108
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC109B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC11
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC110
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC111
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC112
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC113
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC114
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC115
0.39571320391146	0.113	NA	NA	NA	NA	0	0.0108695652173913	NA	CCDC116
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC117
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC12
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC121
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC122
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC124
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC125
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC126
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC127
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC129
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC13
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC130
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC132
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC134
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC135
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC136
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC137
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC138
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC14
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC141
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC142
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC144A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC144B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC144NL
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC146
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC147
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC148
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC149
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC15
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC150
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC151
NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC152
